개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3220000,202632200000800324,서울특별시 강남구청,,서울특별시 강남구 일원동 산 52-9,생활방범,2,,,30,,02-3423-6771,37.4776,127.0759,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800325,서울특별시 강남구청,,서울특별시 강남구 일원동 산 63-28,생활방범,3,,,30,,02-3423-6771,37.4753,127.0829,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800326,서울특별시 강남구청,,서울특별시 강남구 일원동 산 56,생활방범,4,,,30,,02-3423-6771,37.4798,127.0815,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800327,서울특별시 강남구청,,서울특별시 강남구 일원동 436-6,생활방범,4,,,30,,02-3423-6771,37.4784,127.074,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800328,서울특별시 강남구청,,서울특별시 강남구 일원동 246-13,생활방범,2,,,30,,02-3423-6771,37.4797,127.0796,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800329,서울특별시 강남구청,,서울특별시 강남구 일원동 246-13,생활방범,2,,,30,,02-3423-6771,37.4794,127.0797,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800330,서울특별시 강남구청,,서울특별시 강남구 역삼동 755-9,생활방범,2,,,30,,02-3423-6771,37.4993,127.049,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800331,서울특별시 강남구청,,서울특별시 강남구 역삼동 754-7,생활방범,2,,,30,,02-3423-6771,37.4988,127.0478,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800332,서울특별시 강남구청,,서울특별시 강남구 역삼동 755-7,생활방범,3,,,30,,02-3423-6771,37.498,127.0486,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800333,서울특별시 강남구청,,서울특별시 강남구 도곡동 527-7,생활방범,4,,,30,,02-3423-6771,37.4922,127.0508,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800334,서울특별시 강남구청,,서울특별시 강남구 도곡동 527-7,생활방범,1,,,30,,02-3423-6771,37.4922,127.0502,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800335,서울특별시 강남구청,,서울특별시 강남구 역삼동 754-4,생활방범,3,,,30,,02-3423-6771,37.498,127.0481,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800336,서울특별시 강남구청,,서울특별시 강남구 삼성동 7-4,생활방범,2,,,30,,02-3423-6771,37.5163,127.0428,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800337,서울특별시 강남구청,,서울특별시 강남구 삼성동 50-3,생활방범,2,,,30,,02-3423-6771,37.513,127.0521,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800338,서울특별시 강남구청,,서울특별시 강남구 삼성동 50-3,생활방범,1,,,30,,02-3423-6771,37.513,127.0519,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:02
3220000,202632200000800339,서울특별시 강남구청,,서울특별시 강남구 수서동 749,생활방범,2,,,30,,02-3423-6771,37.4833,127.0891,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:03
3220000,202632200000800340,서울특별시 강남구청,,서울특별시 강남구 자곡동 615,생활방범,3,,,30,,02-3423-6771,37.4713,127.0939,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:03
3220000,202632200000800341,서울특별시 강남구청,,서울특별시 강남구 자곡동 615,생활방범,2,,,30,,02-3423-6771,37.4716,127.0938,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:03
3220000,202632200000800342,서울특별시 강남구청,,서울특별시 강남구 자곡동 608-2,생활방범,2,,,30,,02-3423-6771,37.4753,127.0951,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:03
3220000,202632200000800343,서울특별시 강남구청,,서울특별시 강남구 자곡동 608-2,생활방범,2,,,30,,02-3423-6771,37.4753,127.0967,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:03
3220000,202632200000800344,서울특별시 강남구청,,서울특별시 강남구 자곡동 607,생활방범,4,,,30,,02-3423-6771,37.4729,127.0993,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:03
3220000,202632200000800345,서울특별시 강남구청,,서울특별시 강남구 자곡동 607,생활방범,4,,,30,,02-3423-6771,37.4728,127.0979,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:03
3220000,202632200000800346,서울특별시 강남구청,,서울특별시 강남구 자곡동 607,생활방범,3,,,30,,02-3423-6771,37.4726,127.0964,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:03
3220000,202632200000800347,서울특별시 강남구청,,서울특별시 강남구 자곡동 647,생활방범,3,,,30,,02-3423-6771,37.472,127.1019,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:03
3220000,202632200000800348,서울특별시 강남구청,,서울특별시 강남구 자곡동 647,생활방범,1,,,30,,02-3423-6771,37.4721,127.1020,2026-01-01,,2026-05-16 22:28:15,2026-05-15 16:43:03
3220000,202632200000800349,서울특별시 강남구청,,서울특별시 강남구 자곡동 627,생활방범,4,,,30,,02-3423-6771,37.4693,127.0928,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800350,서울특별시 강남구청,,서울특별시 강남구 수서동 794,생활방범,2,,,30,,02-3423-6771,37.4805,127.0883,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800351,서울특별시 강남구청,,서울특별시 강남구 삼성동 82,생활방범,5,,,30,,02-3423-6771,37.5199,127.062,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800352,서울특별시 강남구청,,서울특별시 강남구 삼성동 79-1,생활방범,5,,,30,,02-3423-6771,37.5209,127.0612,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800353,서울특별시 강남구청,,서울특별시 강남구 압구정동 466,생활방범,3,,,30,,02-3423-6771,37.532,127.0339,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800354,서울특별시 강남구청,,서울특별시 강남구 개포동 12-3,생활방범,4,,,30,,02-3423-6771,37.4961,127.0757,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800355,서울특별시 강남구청,,서울특별시 강남구 일원동 732-4,생활방범,2,,,30,,02-3423-6771,37.4809,127.0808,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800356,서울특별시 강남구청,,서울특별시 강남구 일원동 658,생활방범,2,,,30,,02-3423-6771,37.4916,127.0856,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800357,서울특별시 강남구청,,서울특별시 강남구 세곡동 546,생활방범,3,,,30,,02-3423-6771,37.4672,127.0971,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800358,서울특별시 강남구청,,서울특별시 강남구 세곡동 369-3,생활방범,3,,,30,,02-3423-6771,37.4681,127.1004,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800359,서울특별시 강남구청,,서울특별시 강남구 수서동 712-1,생활방범,2,,,30,,02-3423-6771,37.4906,127.1036,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800360,서울특별시 강남구청,,서울특별시 강남구 역삼동 739-15,생활방범,4,,,30,,02-3423-6771,37.4977,127.0361,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800361,서울특별시 강남구청,,서울특별시 강남구 역삼동 830-23,생활방범,3,,,30,,02-3423-6771,37.4939,127.0324,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800362,서울특별시 강남구청,,서울특별시 강남구 자곡동 233-2,생활방범,4,,,30,,02-3423-6771,37.482,127.1019,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800363,서울특별시 강남구청,,서울특별시 강남구 자곡동 233-2,생활방범,2,,,30,,02-3423-6771,37.4819,127.1021,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800364,서울특별시 강남구청,,서울특별시 강남구 자곡동 447-23,생활방범,2,,,30,,02-3423-6771,37.4735,127.1001,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800365,서울특별시 강남구청,,서울특별시 강남구 율현동 308-29,생활방범,1,,,30,,02-3423-6771,37.4703,127.1048,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800366,서울특별시 강남구청,,서울특별시 강남구 일원동 716-1,생활방범,3,,,30,,02-3423-6771,37.4848,127.0849,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800367,서울특별시 강남구청,,서울특별시 강남구 일원동 716-1,생활방범,2,,,30,,02-3423-6771,37.4847,127.0847,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800368,서울특별시 강남구청,,서울특별시 강남구 신사동 625-5,생활방범,3,,,30,,02-3423-6771,37.524,127.032,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800369,서울특별시 강남구청,,서울특별시 강남구 신사동 625-5,생활방범,1,,,30,,02-3423-6771,37.524,127.0318,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800370,서울특별시 강남구청,,서울특별시 강남구 신사동 597,생활방범,2,,,30,,02-3423-6771,37.5234,127.0292,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800371,서울특별시 강남구청,,서울특별시 강남구 논현동 239,생활방범,4,,,30,,02-3423-6771,37.5158,127.0374,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800372,서울특별시 강남구청,,서울특별시 강남구 일원동 730-3,생활방범,4,,,30,,02-3423-6771,37.4828,127.0765,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800373,서울특별시 강남구청,,서울특별시 강남구 도곡동 461,생활방범,3,,,30,,02-3423-6771,37.4848,127.0474,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800374,서울특별시 강남구청,,서울특별시 강남구 개포동 648-1,생활방범,3,,,30,,02-3423-6771,37.4897,127.0653,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800375,서울특별시 강남구청,,서울특별시 강남구 개포동 648,생활방범,3,,,30,,02-3423-6771,37.4899,127.066,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800376,서울특별시 강남구청,,서울특별시 강남구 역삼동 635-1,생활방범,1,,,30,,02-3423-6771,37.5013,127.0295,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800377,서울특별시 강남구청,,서울특별시 강남구 역삼동 635-1,생활방범,4,,,30,,02-3423-6771,37.5016,127.0306,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800378,서울특별시 강남구청,,서울특별시 강남구 역삼동 635-1,생활방범,1,,,30,,02-3423-6771,37.5001,127.0304,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800379,서울특별시 강남구청,,서울특별시 강남구 역삼동 635-1,생활방범,1,,,30,,02-3423-6771,37.5001,127.0304,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800380,서울특별시 강남구청,,서울특별시 강남구 청담동 66-1,생활방범,4,,,30,,02-3423-6771,37.5206,127.0525,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800381,서울특별시 강남구청,,서울특별시 강남구 청담동 66-1,생활방범,2,,,30,,02-3423-6771,37.5208,127.0525,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800382,서울특별시 강남구청,,서울특별시 강남구 청담동 66-3,생활방범,4,,,30,,02-3423-6771,37.5211,127.053,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800383,서울특별시 강남구청,,서울특별시 강남구 청담동 66-4,생활방범,4,,,30,,02-3423-6771,37.522,127.0526,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800384,서울특별시 강남구청,,서울특별시 강남구 청담동 66-4,생활방범,2,,,30,,02-3423-6771,37.5219,127.0525,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800385,서울특별시 강남구청,,서울특별시 강남구 청담동 66-4,생활방범,4,,,30,,02-3423-6771,37.5218,127.0511,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800386,서울특별시 강남구청,,서울특별시 강남구 개포동 649-1,생활방범,4,,,30,,02-3423-6771,37.4862,127.0554,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800387,서울특별시 강남구청,,서울특별시 강남구 도곡동 555,생활방범,2,,,30,,02-3423-6771,37.4893,127.0353,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800388,서울특별시 강남구청,,서울특별시 강남구 도곡동 550,생활방범,3,,,30,,02-3423-6771,37.4895,127.0362,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800389,서울특별시 강남구청,,서울특별시 강남구 개포동 139,생활방범,3,,,30,,02-3423-6771,37.483,127.0656,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800390,서울특별시 강남구청,,서울특별시 강남구 대치동 212-1,생활방범,2,,,30,,02-3423-6771,37.4954,127.0622,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800391,서울특별시 강남구청,,서울특별시 강남구 일원동 734-1,생활방범,3,,,30,,02-3423-6771,37.482,127.0824,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800392,서울특별시 강남구청,,서울특별시 강남구 일원동 734-1,생활방범,1,,,30,,02-3423-6771,37.4819,127.0821,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800393,서울특별시 강남구청,,서울특별시 강남구 역삼동 836-21,생활방범,3,,,30,,02-3423-6771,37.491,127.0335,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800394,서울특별시 강남구청,,서울특별시 강남구 역삼동 611,생활방범,3,,,30,,02-3423-6771,37.5053,127.0311,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800395,서울특별시 강남구청,,서울특별시 강남구 역삼동 611,생활방범,1,,,30,,02-3423-6771,37.5053,127.0313,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800396,서울특별시 강남구청,,서울특별시 강남구 수서동 736-1,생활방범,3,,,30,,02-3423-6771,37.4871,127.0977,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800397,서울특별시 강남구청,,서울특별시 강남구 수서동 736-1,생활방범,1,,,30,,02-3423-6771,37.484,127.0804,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800398,서울특별시 강남구청,,서울특별시 강남구 일원동 621,생활방범,5,,,30,,02-3423-6771,37.493,127.0824,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800399,서울특별시 강남구청,,서울특별시 강남구 일원동 621,생활방범,3,,,30,,02-3423-6771,37.492,127.0825,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800400,서울특별시 강남구청,,서울특별시 강남구 일원동 621,생활방범,1,,,30,,02-3423-6771,37.4925,127.0834,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800401,서울특별시 강남구청,,서울특별시 강남구 개포동 175-4,생활방범,3,,,30,,02-3423-6771,37.4871,127.0569,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800402,서울특별시 강남구청,,서울특별시 강남구 일원동 739-2,생활방범,4,,,30,,02-3423-6771,37.4809,127.081,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800403,서울특별시 강남구청,,서울특별시 강남구 일원동 산 56,생활방범,1,,,30,,02-3423-6771,37.4809,127.081,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800404,서울특별시 강남구청,,서울특별시 강남구 일원동 산 56,생활방범,5,,,30,,02-3423-6771,37.4797,127.0804,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800405,서울특별시 강남구청,,서울특별시 강남구 개포동 638-5,생활방범,4,,,30,,02-3423-6771,37.4749,127.0584,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800406,서울특별시 강남구청,,서울특별시 강남구 개포동 638-5,생활방범,4,,,30,,02-3423-6771,37.4752,127.0584,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800407,서울특별시 강남구청,,서울특별시 강남구 개포동 627-10,생활방범,2,,,30,,02-3423-6771,37.4754,127.0584,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800408,서울특별시 강남구청,,서울특별시 강남구 개포동 627-10,생활방범,3,,,30,,02-3423-6771,37.4753,127.0581,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800409,서울특별시 강남구청,,서울특별시 강남구 대치동 965-35,생활방범,4,,,30,,02-3423-6771,37.5026,127.0613,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800410,서울특별시 강남구청,서울특별시 강남구 학동로 607,서울특별시 강남구 청담동 134-18,생활방범,4,,,30,,02-3423-6771,37.5215,127.0611,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
3220000,202632200000800411,서울특별시 강남구청,서울특별시 강남구 학동로 607,서울특별시 강남구 청담동 134-18,생활방범,4,,,30,,02-3423-6771,37.5231,127.0594,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:03
